ID_Transacao,Data_Venda,ID_Cliente,Nome_Cliente,Genero_Cliente,Faixa_Etaria,Regiao,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Desconto_Pct,Metodo_Pagamento,Status_Pedido,Canal_Venda,Valor_Total,Ano,Mes,AnoMes,DiaSemana
1140,2023-11-22,241,Natália Santos,F,46+,Nordeste,Lubrificante Sabores Morango,Lubrificantes,52.46,1,0.0,Boleto,Entregue,Site,52.46,2023,11,2023-11,Wednesday
5089,2023-09-26,231,Apollo das Neves,M,26-35,Nordeste,Vibrador Clássico Silicone,Vibradores,142.22,5,10.0,Pix,Devolvido,App,639.99,2023,9,2023-09,Tuesday
700,2023-08-27,179,Gael Silva,M,36-45,Sudeste,Vibrador Duplo Prazer,Vibradores,297.65,1,0.0,Cartão Crédito,Entregue,Marketplace,297.65,2023,8,2023-08,Sunday
5305,2023-12-28,155,Sra. Maya Pereira,F,26-35,Sul,Body Coelhinha Plus Size,Lingerie,128.86,1,0.0,Cartão Crédito,Devolvido,Site,128.86,2023,12,2023-12,Thursday
607,2024-09-03,64,Gabriela Silva,F,26-35,Sudeste,Camisola Sensual Preta,Lingerie,105.22,5,30.0,Boleto,Entregue,Site,368.27,2024,9,2024-09,Tuesday
4277,2023-07-05,141,Lívia Viana,F,36-45,Sudeste,Lubrificante Sabores Morango,Lubrificantes,83.72,2,0.0,Pix,Entregue,App,167.44,2023,7,2023-07,Wednesday
302,2023-12-10,205,Otto Nascimento,M,26-35,Sul,Vibrador Duplo Prazer,Vibradores,239.14,1,0.0,Cartão Crédito,Entregue,Site,239.14,2023,12,2023-12,Sunday
3421,2024-09-10,373,Cecília da Conceição,F,36-45,Sul,Conjunto Lingerie Boudoir,Lingerie,179.13,2,0.0,Cartão Débito,Entregue,Marketplace,358.26,2024,9,2024-09,Tuesday
5347,2024-02-03,4,Dra. Aurora Pastor,F,26-35,Sul,Fantasia Enfermeira,Lingerie,158.75,1,0.0,Cartão Crédito,Devolvido,App,158.75,2024,2,2024-02,Saturday
1061,2023-09-11,503,Eloá Pinto,F,36-45,Sudeste,Vibrador Duplo Prazer,Vibradores,466.35,2,0.0,Boleto,Entregue,App,932.7,2023,9,2023-09,Monday
2566,2023-09-21,97,Sra. Ana Laura Aragão,F,26-35,Sudeste,Camisola Sensual Preta,Lingerie,166.53,2,0.0,Pix,Entregue,App,333.06,2023,9,2023-09,Thursday
1070,2023-10-22,94,Ryan Cassiano,M,36-45,Sudeste,Lubrificante Sabores Baunilha,Lubrificantes,76.04,1,5.0,Cartão Crédito,Entregue,App,72.24,2023,10,2023-10,Sunday
2525,2023-07-30,415,Dra. Ágatha Leão,F,26-35,Sudeste,Lubrificante Sabores Baunilha,Lubrificantes,57.94,2,0.0,Cartão Débito,Entregue,Marketplace,115.88,2023,7,2023-07,Sunday
2206,2024-02-04,578,Marcelo da Costa,M,36-45,Sudeste,Lubrificante Base Silicone,Lubrificantes,57.36,2,0.0,Pix,Entregue,App,114.72,2024,2,2024-02,Sunday
17,2023-05-27,100,Anna Liz Cirino,F,18-25,Centro-Oeste,Camisola Sensual Preta,Lingerie,121.51,2,0.0,Pix,Entregue,App,243.02,2023,5,2023-05,Saturday
3121,2024-05-21,88,Sr. Caleb Sá,M,26-35,Sudeste,Dominó Erótico,Jogos Adultos,107.42,1,0.0,Cartão Crédito,Entregue,Marketplace,107.42,2024,5,2024-05,Tuesday
4643,2024-03-27,482,Benicio Rocha,M,36-45,Nordeste,Vibrador Rabbit Premium,Vibradores,155.94,3,0.0,Pix,Entregue,Site,467.82,2024,3,2024-03,Wednesday
4755,2024-02-18,486,Théo Camargo,Não informado,26-35,Sudeste,Lubrificante Base Silicone,Lubrificantes,84.59,1,0.0,Cartão Débito,Entregue,Site,84.59,2024,2,2024-02,Sunday
816,2023-04-20,198,Srta. Hadassa Azevedo,F,26-35,Nordeste,Vibrador Duplo Prazer,Vibradores,286.57,2,0.0,Cartão Débito,Entregue,App,573.14,2023,4,2023-04,Thursday
3068,2024-10-16,685,Ana Monteiro,Não informado,18-25,Norte,Lubrificante Sabores Morango,Lubrificantes,32.92,4,0.0,Pix,Entregue,App,131.68,2024,10,2024-10,Wednesday
5310,2024-11-01,535,Emanuel Fonseca,M,36-45,Sul,Vibrador Ponto G Flex,Vibradores,183.59,3,10.0,Cartão Crédito,Entregue,Site,495.69,2024,11,2024-11,Friday
960,2023-10-07,349,Augusto Dias,M,26-35,Sudeste,Meia-Calça Rendada,Lingerie,68.76,2,0.0,Pix,Entregue,Site,137.52,2023,10,2023-10,Saturday
226,2023-11-12,78,Aylla Ribeiro,F,26-35,Nordeste,Colar e Guia BDSM,Acessórios BDSM,122.1,1,10.0,Não informado,Entregue,Site,109.89,2023,11,2023-11,Sunday
3355,2024-03-20,58,Ana Laura da Costa,F,26-35,Nordeste,Gel Térmico Sensação Quente,Cosméticos Íntimos,75.74,1,0.0,Cartão Crédito,Entregue,Marketplace,75.74,2024,3,2024-03,Wednesday
2486,2024-12-27,732,Maria Eduarda Farias,F,26-35,Nordeste,Vibrador Duplo Prazer,Vibradores,358.38,1,0.0,Boleto,Entregue,App,358.38,2024,12,2024-12,Friday
563,2024-12-11,41,Benicio Camargo,M,26-35,Nordeste,Colar e Guia BDSM,Acessórios BDSM,221.07,3,10.0,Pix,Entregue,App,596.89,2024,12,2024-12,Wednesday
3437,2024-11-30,72,Ana Beatriz Farias,F,46+,Norte,Vibrador Rabbit Premium,Vibradores,474.82,2,20.0,Pix,Entregue,App,759.71,2024,11,2024-11,Saturday
1694,2024-04-19,44,Ravi Lucca Moura,M,26-35,Sudeste,Colar e Guia BDSM,Acessórios BDSM,283.51,2,0.0,Pix,Entregue,Marketplace,567.02,2024,4,2024-04,Friday
1046,2024-07-19,256,Renan Ramos,M,26-35,Nordeste,Vibrador Rabbit Premium,Vibradores,469.41,1,10.0,Cartão Crédito,Entregue,App,422.47,2024,7,2024-07,Friday
3447,2024-11-08,415,Dra. Ágatha Leão,F,26-35,Sudeste,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,33.94,4,0.0,Pix,Entregue,Site,135.76,2024,11,2024-11,Friday
4566,2023-12-31,541,Sra. Larissa da Cunha,F,36-45,Nordeste,Corda de Shibari 5m,Acessórios BDSM,147.0,4,0.0,Cartão Débito,Entregue,App,588.0,2023,12,2023-12,Sunday
955,2024-06-07,149,Luiz Fernando Ramos,M,36-45,Nordeste,Wand Massager Pro,Vibradores,164.08,1,0.0,Cartão Crédito,Entregue,Site,164.08,2024,6,2024-06,Friday
2736,2023-06-24,394,Emanuella Costa,F,36-45,Nordeste,Gel Excitante Feminino,Lubrificantes,67.57,1,25.0,Cartão Crédito,Entregue,Site,50.68,2023,6,2023-06,Saturday
5442,2024-05-12,68,Benício Fernandes,M,36-45,Sudeste,Gel Excitante Masculino,Lubrificantes,85.51,3,0.0,Cartão Crédito,Entregue,Site,256.53,2024,5,2024-05,Sunday
5350,2024-06-25,311,Sra. Ana Cecília Teixeira,F,36-45,Sudeste,Vibrador Clássico Silicone,Vibradores,92.46,1,0.0,Pix,Entregue,App,92.46,2024,6,2024-06,Tuesday
1219,2024-02-29,282,Kevin Barros,M,36-45,Nordeste,Fantasia Enfermeira,Lingerie,74.19,3,10.0,Pix,Entregue,Site,200.31,2024,2,2024-02,Thursday
5255,2024-05-28,488,Ryan Moura,M,36-45,Sudeste,Kit Iniciante BDSM 5 Peças,Acessórios BDSM,167.79,2,0.0,Cartão Crédito,Entregue,App,335.58,2024,5,2024-05,Tuesday
3988,2023-12-20,163,Sofia das Neves,F,36-45,Sul,Vibrador Duplo Prazer,Vibradores,474.38,1,0.0,Pix,Entregue,App,474.38,2023,12,2023-12,Wednesday
5474,2024-05-16,318,Sabrina da Paz,Não informado,46+,Nordeste,Lubrificante Base Silicone,Lubrificantes,38.1,1,0.0,Pix,Entregue,Marketplace,38.1,2024,5,2024-05,Thursday
1301,2024-09-06,9,Pietro Pastor,M,26-35,Sudeste,Lubrificante Íntimo Aquoso 250ml,Lubrificantes,89.71,1,0.0,Pix,Entregue,App,89.71,2024,9,2024-09,Friday
5429,2023-02-15,302,João Pedro Macedo,M,26-35,Sul,Meia-Calça Rendada,Lingerie,79.99,1,0.0,Cartão Débito,Entregue,Site,79.99,2023,2,2023-02,Wednesday
161,2024-07-07,126,Ana Júlia Borges,F,36-45,Sudeste,Lubrificante Base Silicone,Lubrificantes,57.33,1,0.0,Pix,Entregue,App,57.33,2024,7,2024-07,Sunday
4068,2024-04-21,727,Liam Castro,M,26-35,Sudeste,Dominó Erótico,Jogos Adultos,66.82,1,0.0,Cartão Crédito,Entregue,Marketplace,66.82,2024,4,2024-04,Sunday
957,2024-09-26,198,Srta. Hadassa Azevedo,F,26-35,Nordeste,Massageador Corporal Wave,Vibradores,471.27,1,0.0,Cartão Crédito,Entregue,Site,471.27,2024,9,2024-09,Thursday
3792,2023-07-03,20,Sr. João Vitor Barros,M,18-25,Sudeste,Chicote de Couro Soft,Acessórios BDSM,104.15,2,0.0,Cartão Crédito,Entregue,Site,208.3,2023,7,2023-07,Monday
2870,2023-11-05,120,Catarina da Luz,F,18-25,Sul,Sabonete Íntimo pH Neutro,Cosméticos Íntimos,142.23,2,0.0,Cartão Crédito,Entregue,Marketplace,284.46,2023,11,2023-11,Sunday
3778,2024-10-22,225,Isaque Cardoso,Não informado,26-35,Sul,Colar e Guia BDSM,Acessórios BDSM,121.96,1,30.0,Pix,Entregue,Site,85.37,2024,10,2024-10,Tuesday
4434,2023-12-27,587,Yan Siqueira,M,36-45,Sul,Wand Massager Pro,Vibradores,469.04,1,0.0,Pix,Entregue,Site,469.04,2023,12,2023-12,Wednesday
4974,2023-10-29,323,Dra. Nicole Jesus,F,46+,Sul,Cartas Posições Kamasutra,Jogos Adultos,114.98,3,0.0,Pix,Entregue,Site,344.94,2023,10,2023-10,Sunday
2962,2023-01-02,117,Kevin Pimenta,M,26-35,Norte,Body Coelhinha Plus Size,Lingerie,130.05,1,10.0,Cartão Crédito,Entregue,App,117.05,2023,1,2023-01,Monday
2201,2024-09-22,719,Maria Júlia Freitas,F,26-35,Sul,Lubrificante Sabores Baunilha,Lubrificantes,87.28,2,0.0,Pix,Entregue,App,174.56,2024,9,2024-09,Sunday
99,2024-10-14,8,Yago Leão,M,26-35,Sudeste,Body Coelhinha Plus Size,Lingerie,151.54,1,0.0,Boleto,Entregue,Marketplace,151.54,2024,10,2024-10,Monday
2558,2024-11-10,99,Emanuel Araújo,M,26-35,Sudeste,Óleo de Massagem Relaxante,Lubrificantes,71.86,3,0.0,Cartão Crédito,Entregue,App,215.58,2024,11,2024-11,Sunday
3184,2024-04-30,80,Nina Siqueira,F,26-35,Sul,Corda de Shibari 5m,Acessórios BDSM,229.78,1,0.0,Boleto,Entregue,Site,229.78,2024,4,2024-04,Tuesday
254,2024-08-19,105,Mariah Ribeiro,F,18-25,Nordeste,Gel Térmico Sensação Quente,Cosméticos Íntimos,132.38,3,0.0,Boleto,Devolvido,Site,397.14,2024,8,2024-08,Monday
3924,2024-07-27,86,Isadora Barbosa,Não informado,18-25,Sudeste,Vibrador Duplo Prazer,Vibradores,90.75,1,0.0,Boleto,Entregue,Marketplace,90.75,2024,7,2024-07,Saturday
4200,2023-02-01,257,Sra. Melissa Vieira,F,46+,Sul,Conjunto Lingerie Boudoir,Lingerie,90.08,2,0.0,Boleto,Entregue,App,180.16,2023,2,2023-02,Wednesday
1446,2024-09-11,55,Agatha Peixoto,F,46+,Nordeste,Lingerie Cropped com Bojo,Lingerie,182.52,1,0.0,Boleto,Devolvido,Site,182.52,2024,9,2024-09,Wednesday
4683,2024-02-18,628,Lunna Ribeiro,F,46+,Nordeste,Óleo de Massagem Relaxante,Lubrificantes,46.78,1,0.0,Pix,Entregue,Site,46.78,2024,2,2024-02,Sunday
4724,2023-08-20,149,Luiz Fernando Ramos,M,36-45,Nordeste,Meia-Calça Rendada,Lingerie,140.04,1,30.0,Cartão Crédito,Devolvido,Site,98.03,2023,8,2023-08,Sunday
3992,2023-08-12,66,Dr. Pedro Lucas Moreira,M,26-35,Sudeste,Venda para Olhos Satin,Acessórios BDSM,127.76,1,5.0,Pix,Devolvido,App,121.37,2023,8,2023-08,Saturday
1697,2024-12-03,8,Yago Leão,M,26-35,Sudeste,Mini Vibrador Discreto,Vibradores,292.87,1,0.0,Pix,Devolvido,Site,292.87,2024,12,2024-12,Tuesday
3192,2023-10-29,570,Rafaela Freitas,F,26-35,Nordeste,Dado do Prazer,Jogos Adultos,59.37,1,20.0,Pix,Entregue,Site,47.5,2023,10,2023-10,Sunday
4500,2024-01-20,149,Luiz Fernando Ramos,M,36-45,Nordeste,Fantasia Policial,Lingerie,196.64,2,10.0,Boleto,Entregue,App,353.95,2024,1,2024-01,Saturday
1155,2023-05-13,258,Ayla da Rocha,F,18-25,Sul,Meia-Calça Rendada,Lingerie,199.09,1,0.0,Pix,Entregue,Site,199.09,2023,5,2023-05,Saturday
2256,2024-10-25,228,Maria Eduarda Cavalcante,F,18-25,Sudeste,Lubrificante Sabores Morango,Lubrificantes,85.17,2,30.0,Pix,Devolvido,Site,119.24,2024,10,2024-10,Friday
1683,2024-09-21,273,Sr. João Guilherme Aparecida,M,18-25,Nordeste,Corda de Shibari 5m,Acessórios BDSM,223.09,3,0.0,Pix,Entregue,App,669.27,2024,9,2024-09,Saturday
3171,2023-02-03,283,Bárbara Novais,F,26-35,Nordeste,Lubrificante Base Silicone,Lubrificantes,60.03,1,0.0,Pix,Entregue,Site,60.03,2023,2,2023-02,Friday
2057,2024-08-06,169,Giovanna Lopes,F,36-45,Sudeste,Vibrador Duplo Prazer,Vibradores,398.83,1,30.0,Pix,Entregue,Site,279.18,2024,8,2024-08,Tuesday
5413,2024-07-24,347,Esther Sampaio,F,18-25,Nordeste,Creme Excitante Feminino,Cosméticos Íntimos,91.28,2,0.0,Cartão Crédito,Entregue,Site,182.56,2024,7,2024-07,Wednesday
4549,2024-06-13,293,Maria Luísa Machado,F,46+,Sudeste,Vibrador Rabbit Premium,Vibradores,343.01,4,0.0,Boleto,Entregue,Site,1372.04,2024,6,2024-06,Thursday
3724,2023-04-01,57,Maria Cecília das Neves,F,18-25,Centro-Oeste,Massageador Corporal Wave,Vibradores,376.12,1,25.0,Pix,Entregue,App,282.09,2023,4,2023-04,Saturday
2050,2023-02-15,24,Giovanna Rios,F,26-35,Centro-Oeste,Kit Cuidados Íntimos,Cosméticos Íntimos,108.79,2,0.0,Cartão Crédito,Entregue,Site,217.58,2023,2,2023-02,Wednesday
4977,2024-01-22,37,Zoe da Luz,F,46+,Centro-Oeste,Fantasia Policial,Lingerie,131.58,1,0.0,Cartão Crédito,Entregue,Marketplace,131.58,2024,1,2024-01,Monday
5469,2024-03-11,463,Noah Fogaça,M,36-45,Sudeste,Lubrificante Base Silicone,Lubrificantes,53.01,3,0.0,Pix,Entregue,Marketplace,159.03,2024,3,2024-03,Monday
624,2024-07-02,180,Dr. Thales Guerra,M,36-45,Sudeste,Camisola Sensual Preta,Lingerie,90.18,1,5.0,Pix,Entregue,App,85.67,2024,7,2024-07,Tuesday
263,2024-10-06,42,Eduarda Vieira,F,18-25,Sudeste,Vibrador Clássico Silicone,Vibradores,358.99,1,5.0,Pix,Entregue,App,341.04,2024,10,2024-10,Sunday
3370,2024-02-20,312,Olivia Moreira,F,26-35,Norte,Conjunto Lingerie Boudoir,Lingerie,149.6,1,0.0,Pix,Entregue,App,149.6,2024,2,2024-02,Tuesday
4062,2024-10-08,66,Dr. Pedro Lucas Moreira,M,26-35,Sudeste,Body Rendado Vermelho,Lingerie,122.83,1,20.0,Boleto,Entregue,Site,98.26,2024,10,2024-10,Tuesday
1803,2023-05-24,120,Catarina da Luz,F,18-25,Sul,Gel Excitante Feminino,Lubrificantes,36.97,5,20.0,Cartão Crédito,Entregue,Site,147.88,2023,5,2023-05,Wednesday
4737,2023-02-21,195,Lucas Gabriel Dias,M,18-25,Centro-Oeste,Meia-Calça Rendada,Lingerie,132.01,1,0.0,Cartão Crédito,Entregue,Marketplace,132.01,2023,2,2023-02,Tuesday
2386,2024-03-10,235,Dr. Dante Vieira,M,18-25,Sudeste,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,80.97,1,30.0,Cartão Débito,Entregue,App,56.68,2024,3,2024-03,Sunday
1960,2024-11-19,394,Emanuella Costa,F,36-45,Nordeste,Wand Massager Pro,Vibradores,351.14,1,10.0,Cartão Crédito,Entregue,App,316.03,2024,11,2024-11,Tuesday
2977,2024-05-20,456,Srta. Luara Lima,F,46+,Sudeste,Colar e Guia BDSM,Acessórios BDSM,237.74,3,0.0,Cartão Crédito,Entregue,Site,713.22,2024,5,2024-05,Monday
489,2024-12-05,648,João Vasconcelos,M,36-45,Norte,Jogo Tabuleiro Casais,Jogos Adultos,45.98,1,20.0,Pix,Entregue,Site,36.78,2024,12,2024-12,Thursday
1844,2024-02-12,254,Isabella Silveira,F,36-45,Sul,Lubrificante Sabores Morango,Lubrificantes,48.82,1,5.0,Pix,Entregue,App,46.38,2024,2,2024-02,Monday
1735,2024-07-22,39,Luiz Miguel Câmara,M,36-45,Sudeste,Vibrador Ponto G Flex,Vibradores,339.75,1,0.0,Boleto,Entregue,Site,339.75,2024,7,2024-07,Monday
2912,2023-12-25,1,Sr. Apollo Sousa,M,18-25,Sudeste,Perfume Íntimo Floral,Cosméticos Íntimos,108.2,2,15.0,Cartão Crédito,Entregue,Marketplace,183.94,2023,12,2023-12,Monday
3220,2024-03-01,344,Zoe Mendes,F,26-35,Sudeste,Fantasia Enfermeira,Lingerie,169.81,1,0.0,Boleto,Entregue,Site,169.81,2024,3,2024-03,Friday
147,2024-02-11,252,Kamilly Novais,F,46+,Sul,Óleo de Massagem Relaxante,Lubrificantes,40.62,2,0.0,Cartão Débito,Entregue,App,81.24,2024,2,2024-02,Sunday
1987,2023-02-02,340,Manuela Viana,F,18-25,Nordeste,Camisola Sensual Preta,Lingerie,158.27,1,0.0,Boleto,Entregue,Marketplace,158.27,2023,2,2023-02,Thursday
1370,2024-01-30,75,Caroline Silveira,F,36-45,Sudeste,Fantasia Enfermeira,Lingerie,152.86,1,20.0,Cartão Crédito,Entregue,Site,122.29,2024,1,2024-01,Tuesday
2812,2023-09-19,272,Kevin Albuquerque,M,26-35,Sudeste,Jogo Tabuleiro Casais,Jogos Adultos,87.97,1,0.0,Pix,Entregue,Site,87.97,2023,9,2023-09,Tuesday
660,2024-08-15,228,Maria Eduarda Cavalcante,F,18-25,Sudeste,Chicote de Couro Soft,Acessórios BDSM,83.82,2,0.0,Pix,Entregue,App,167.64,2024,8,2024-08,Thursday
1795,2023-03-09,12,Eduardo Cunha,Não informado,26-35,Sul,Colar e Guia BDSM,Acessórios BDSM,290.01,1,0.0,Cartão Crédito,Entregue,Marketplace,290.01,2023,3,2023-03,Thursday
2512,2024-10-23,518,Luna Pires,F,18-25,Sudeste,Jogo Tabuleiro Casais,Jogos Adultos,95.53,1,20.0,Pix,Entregue,Site,76.42,2024,10,2024-10,Wednesday
3398,2024-06-15,463,Noah Fogaça,M,36-45,Sudeste,Conjunto Lingerie Boudoir,Lingerie,113.26,5,0.0,Cartão Crédito,Entregue,App,566.3,2024,6,2024-06,Saturday
4283,2023-05-31,65,Maria Liz Rios,F,46+,Sul,Body Coelhinha Plus Size,Lingerie,91.15,1,10.0,Cartão Crédito,Entregue,Marketplace,82.04,2023,5,2023-05,Wednesday
1148,2023-07-04,285,Maria Helena Machado,F,36-45,Centro-Oeste,Lubrificante Base Silicone,Lubrificantes,35.07,1,15.0,Pix,Entregue,Marketplace,29.81,2023,7,2023-07,Tuesday
3273,2023-10-02,336,Isabelly Marques,F,18-25,Sudeste,Óleo de Massagem Relaxante,Lubrificantes,79.06,3,25.0,Cartão Crédito,Entregue,Marketplace,177.88,2023,10,2023-10,Monday
609,2024-09-07,190,Milena da Luz,Não informado,36-45,Nordeste,Gel Excitante Feminino,Lubrificantes,88.2,2,0.0,Boleto,Entregue,Marketplace,176.4,2024,9,2024-09,Saturday
3583,2023-12-21,123,Giovanna Silva,F,36-45,Sudeste,Colar e Guia BDSM,Acessórios BDSM,214.1,5,25.0,Cartão Crédito,Entregue,Site,802.88,2023,12,2023-12,Thursday
1931,2024-12-08,233,Sr. Breno Pastor,M,46+,Sudeste,Fantasia Policial,Lingerie,63.23,2,0.0,Cartão Crédito,Entregue,App,126.46,2024,12,2024-12,Sunday
198,2023-06-27,541,Sra. Larissa da Cunha,F,36-45,Nordeste,Dominó Erótico,Jogos Adultos,91.76,3,0.0,Pix,Entregue,App,275.28,2023,6,2023-06,Tuesday
2328,2023-12-24,1,Sr. Apollo Sousa,M,18-25,Sudeste,Jogo de Cartas Sexo Quiz,Jogos Adultos,128.21,1,10.0,Cartão Crédito,Entregue,Site,115.39,2023,12,2023-12,Sunday
4390,2024-09-30,13,Cauã Borges,M,36-45,Nordeste,Conjunto Lingerie Boudoir,Lingerie,139.53,5,0.0,Cartão Crédito,Entregue,Site,697.65,2024,9,2024-09,Monday
4497,2024-01-14,182,Srta. Bianca Vasconcelos,F,26-35,Nordeste,Fantasia Enfermeira,Lingerie,167.52,3,20.0,Cartão Crédito,Entregue,App,402.05,2024,1,2024-01,Sunday
4219,2024-06-12,308,José Alves,M,36-45,Centro-Oeste,Colar e Guia BDSM,Acessórios BDSM,270.12,1,0.0,Pix,Entregue,Marketplace,270.12,2024,6,2024-06,Wednesday
3256,2024-07-24,43,Sra. Ana Luiza Gomes,F,46+,Centro-Oeste,Lubrificante Sabores Baunilha,Lubrificantes,80.92,1,0.0,Pix,Entregue,Marketplace,80.92,2024,7,2024-07,Wednesday
203,2024-06-20,49,Eduarda Marques,F,26-35,Sul,Wand Massager Pro,Vibradores,266.23,2,0.0,Pix,Entregue,Site,532.46,2024,6,2024-06,Thursday
3511,2023-08-06,113,Hadassa Montenegro,F,36-45,Sul,Spray Prolongador,Cosméticos Íntimos,115.53,3,0.0,Cartão Crédito,Entregue,App,346.59,2023,8,2023-08,Sunday
4932,2024-03-25,115,Isabelly Freitas,F,18-25,Sudeste,Dado do Prazer,Jogos Adultos,57.0,2,0.0,Cartão Débito,Entregue,Site,114.0,2024,3,2024-03,Monday
1734,2024-10-15,152,Joana Cavalcanti,F,26-35,Sul,Meia-Calça Rendada,Lingerie,181.42,3,20.0,Pix,Entregue,Marketplace,435.41,2024,10,2024-10,Tuesday
2778,2024-06-11,51,Thiago Caldeira,Não informado,36-45,Sul,Corda de Shibari 5m,Acessórios BDSM,298.0,1,0.0,Pix,Entregue,Site,298.0,2024,6,2024-06,Tuesday
1708,2024-10-29,68,Benício Fernandes,M,36-45,Sudeste,Vibrador Duplo Prazer,Vibradores,164.67,2,0.0,Cartão Débito,Entregue,App,329.34,2024,10,2024-10,Tuesday
5173,2024-12-06,6,Helena da Conceição,F,26-35,Sul,Fantasia Enfermeira,Lingerie,169.2,2,30.0,Cartão Crédito,Devolvido,Site,236.88,2024,12,2024-12,Friday
5250,2023-11-22,176,Diogo Alves,M,46+,Sudeste,Fantasia Policial,Lingerie,103.95,2,0.0,Cartão Crédito,Entregue,Marketplace,207.9,2023,11,2023-11,Wednesday
3475,2024-05-17,455,Murilo Leão,M,26-35,Nordeste,Lingerie Cropped com Bojo,Lingerie,145.43,3,25.0,Cartão Crédito,Entregue,Marketplace,327.22,2024,5,2024-05,Friday
855,2023-10-26,64,Gabriela Silva,F,26-35,Sudeste,Vibrador Duplo Prazer,Vibradores,337.26,2,0.0,Boleto,Entregue,Marketplace,674.52,2023,10,2023-10,Thursday
4738,2023-02-05,118,Dra. Alexia Rios,F,46+,Sudeste,Gel Excitante Masculino,Lubrificantes,32.81,2,0.0,Cartão Débito,Entregue,App,65.62,2023,2,2023-02,Sunday
4098,2024-12-05,24,Giovanna Rios,F,26-35,Centro-Oeste,Gel Térmico Sensação Quente,Cosméticos Íntimos,97.05,2,0.0,Cartão Crédito,Entregue,Marketplace,194.1,2024,12,2024-12,Thursday
2161,2023-06-11,280,Rebeca Barbosa,F,26-35,Norte,Fantasia Policial,Lingerie,146.2,2,20.0,Cartão Crédito,Entregue,Site,233.92,2023,6,2023-06,Sunday
5490,2024-11-26,573,Enrico da Mata,Não informado,26-35,Nordeste,Wand Massager Pro,Vibradores,351.42,2,0.0,Pix,Devolvido,Site,702.84,2024,11,2024-11,Tuesday
3000,2024-06-17,500,Paulo Oliveira,M,26-35,Nordeste,Lubrificante Íntimo Aquoso 250ml,Lubrificantes,80.01,1,15.0,Cartão Crédito,Entregue,Marketplace,68.01,2024,6,2024-06,Monday
3697,2023-02-26,676,Bruno da Cunha,M,26-35,Norte,Óleo de Massagem Relaxante,Lubrificantes,81.93,1,0.0,Pix,Devolvido,Site,81.93,2023,2,2023-02,Sunday
1637,2023-06-25,140,Maria Sophia Alves,F,36-45,Sudeste,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,42.27,2,0.0,Cartão Débito,Entregue,Marketplace,84.54,2023,6,2023-06,Sunday
3458,2023-09-13,309,Ian Rocha,M,26-35,Sul,Vibrador Rabbit Premium,Vibradores,252.89,1,0.0,Pix,Entregue,Site,252.89,2023,9,2023-09,Wednesday
3582,2024-06-12,455,Murilo Leão,M,26-35,Nordeste,Fantasia Enfermeira,Lingerie,142.07,1,0.0,Boleto,Entregue,App,142.07,2024,6,2024-06,Wednesday
1292,2024-10-31,40,Thomas Monteiro,M,36-45,Sudeste,Fantasia Enfermeira,Lingerie,138.55,1,0.0,Boleto,Entregue,App,138.55,2024,10,2024-10,Thursday
4660,2024-06-13,333,Daniela Monteiro,F,26-35,Norte,Dado do Prazer,Jogos Adultos,71.08,2,5.0,Cartão Crédito,Entregue,Site,135.05,2024,6,2024-06,Thursday
1854,2024-04-24,465,Luana Fogaça,F,26-35,Nordeste,Corda de Shibari 5m,Acessórios BDSM,68.77,1,0.0,Cartão Crédito,Entregue,Site,68.77,2024,4,2024-04,Wednesday
5233,2023-06-15,317,Sr. Enrico Farias,Não informado,36-45,Nordeste,Lubrificante Íntimo Aquoso 250ml,Lubrificantes,71.91,1,0.0,Cartão Débito,Entregue,Site,71.91,2023,6,2023-06,Thursday
3764,2024-01-17,94,Ryan Cassiano,M,36-45,Sudeste,Vibrador Rabbit Premium,Vibradores,204.96,1,0.0,Pix,Entregue,Site,204.96,2024,1,2024-01,Wednesday
5452,2024-07-26,76,Renan da Cruz,M,26-35,Nordeste,Vibrador Rabbit Premium,Vibradores,121.75,1,0.0,Cartão Débito,Entregue,App,121.75,2024,7,2024-07,Friday
3744,2023-02-13,16,Sra. Zoe Campos,F,18-25,Sudeste,Perfume Íntimo Floral,Cosméticos Íntimos,64.85,2,0.0,Cartão Crédito,Entregue,App,129.7,2023,2,2023-02,Monday
3446,2024-10-04,279,Danilo Azevedo,M,26-35,Sul,Wand Massager Pro,Vibradores,92.95,2,0.0,Pix,Entregue,Site,185.9,2024,10,2024-10,Friday
1999,2023-02-08,17,Bruno Novaes,M,26-35,Sudeste,Chicote de Couro Soft,Acessórios BDSM,252.88,1,0.0,Cartão Crédito,Entregue,App,252.88,2023,2,2023-02,Wednesday
664,2024-10-27,75,Caroline Silveira,F,36-45,Sudeste,Fantasia Enfermeira,Lingerie,139.06,2,5.0,Cartão Crédito,Entregue,App,264.21,2024,10,2024-10,Sunday
4780,2023-06-03,74,Raquel Cunha,F,46+,Sul,Lubrificante Base Silicone,Lubrificantes,86.59,3,0.0,Pix,Entregue,App,259.77,2023,6,2023-06,Saturday
5354,2024-09-12,209,Maria Julia Fernandes,F,36-45,Sudeste,Dominó Erótico,Jogos Adultos,78.74,1,0.0,Cartão Crédito,Entregue,App,78.74,2024,9,2024-09,Thursday
