ID_Transacao,Data_Venda,ID_Cliente,Nome_Cliente,Genero_Cliente,Faixa_Etaria,Regiao,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Desconto_Pct,Metodo_Pagamento,Status_Pedido,Canal_Venda
29964,2023-09-12,251,Joana Fernandes,F,46+,Sudeste,Vibrador Duplo Prazer,Vibradores,441.54,1,0.0,Cartão Crédito,Entregue,App
900,2020-06-07,27,Elisa Martins,F,26-35,Sul,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,35.28,3,10.0,Cartão Débito,Entregue,App
208,2026-09-20,327,Caroline da Paz,F,26-35,Sudeste,Vibrador Rabbit Premium,Vibradores,330.03,2,0.0,Cartão Crédito,Entregue,Site
28506,2020-01-07,39,Luiz Miguel Câmara,M,36-45,Sudeste,Lubrificante Íntimo Aquoso 250ml,Lubrificantes,84.2,1,0.0,Pix,Entregue,Marketplace
459,2024-10-23,18,Maria Cecília Oliveira,F,26-35,Centro-Oeste,Vibrador Ponto G Flex,Vibradores,154.93,2,30.0,Cartão Crédito,Entregue,Site
26631,2019-03-10,104,Asafe Pinto,M,46+,Sudeste,Conjunto Lingerie Boudoir,Lingerie,160.98,2,0.0,Pix,Entregue,Site
2431,2023-02-13,278,Ana Júlia da Cunha,F,26-35,Sul,Kit Roleplay Surpresa,Jogos Adultos,40.5,1,0.0,Cartão Crédito,Entregue,Site
24827,2020-07-02,170,Luna Martins,F,18-25,Sudeste,Body Rendado Vermelho,Lingerie,145.07,1,0.0,Pix,Entregue,App
13630,2017-07-16,1906,Srta. Zoe Vieira,F,46+,Sudeste,Lubrificante Sabores Baunilha,Lubrificantes,31.62,1,0.0,Pix,Entregue,Marketplace
25684,2019-08-16,102,Nathan Campos,M,18-25,Sudeste,Venda para Olhos Satin,Acessórios BDSM,162.02,1,5.0,Pix,Entregue,Site
3390,2022-11-25,330,Luana Novaes,F,36-45,Sudeste,Vibrador Duplo Prazer,Vibradores,183.64,1,10.0,Pix,Entregue,Site
26290,2017-08-11,479,Léo das Neves,M,36-45,Sudeste,Lubrificante Sabores Morango,Lubrificantes,30.63,2,0.0,Pix,Entregue,Site
3912,2023-04-20,96,Vitor Hugo Araújo,M,36-45,Sudeste,Mini Vibrador Discreto,Vibradores,474.8,3,0.0,Pix,Devolvido,Marketplace
21768,2026-09-04,448,Kamilly Pinto,F,36-45,Sul,Conjunto Lingerie Boudoir,Lingerie,66.47,1,10.0,Cartão Débito,Entregue,App
25292,2015-03-16,82,Lucca Caldeira,M,26-35,Nordeste,Chicote de Couro Soft,Acessórios BDSM,159.54,4,10.0,Boleto,Entregue,Site
553,2017-06-12,241,Natália Santos,F,46+,Nordeste,Kit Algemas Veludo,Acessórios BDSM,58.7,1,0.0,Cartão Crédito,Cancelado,Site
26016,2023-05-17,79,Maria Lima,F,18-25,Centro-Oeste,Spray Prolongador,Cosméticos Íntimos,149.78,1,15.0,Cartão Crédito,Entregue,Marketplace
26847,2015-11-23,546,Maria Flor Ramos,F,26-35,Sul,Óleo de Massagem Relaxante,Lubrificantes,67.71,1,25.0,Pix,Entregue,Site
19529,2020-07-03,778,Ester Souza,F,26-35,Sul,Vibrador Ponto G Flex,Vibradores,492.74,1,0.0,Pix,Entregue,App
6918,2019-10-16,726,Sophie Carvalho,Não informado,26-35,Nordeste,Vibrador Ponto G Flex,Vibradores,298.18,1,0.0,Cartão Crédito,Entregue,Marketplace
18441,2023-07-09,167,Srta. Liz Guerra,F,18-25,Sul,Cartas Posições Kamasutra,Jogos Adultos,88.27,5,0.0,Cartão Crédito,Entregue,App
1926,2015-12-20,30,Ana Laura da Conceição,F,18-25,Sudeste,Fantasia Enfermeira,Lingerie,189.83,3,30.0,Pix,Entregue,Marketplace
17019,2018-05-28,369,Vinícius Jesus,M,36-45,Nordeste,Gel Excitante Masculino,Lubrificantes,87.96,1,0.0,Boleto,Entregue,Site
6083,2023-02-17,143,Cauê Garcia,M,18-25,Nordeste,Corda de Shibari 5m,Acessórios BDSM,160.89,1,0.0,Cartão Débito,Entregue,Marketplace
24893,2024-06-10,47,João Felipe Vargas,M,18-25,Sul,Massageador Corporal Wave,Vibradores,112.09,1,10.0,Boleto,Entregue,App
28961,2026-12-31,383,Juan Almeida,M,26-35,Sudeste,Kit Roleplay Surpresa,Jogos Adultos,56.66,3,20.0,Boleto,Entregue,Site
18280,2026-03-30,382,Maria Alice Oliveira,F,26-35,Nordeste,Massageador Corporal Wave,Vibradores,484.51,2,25.0,Boleto,Cancelado,Marketplace
25004,2020-11-08,1016,Mariane Gomes,F,18-25,Nordeste,Lubrificante Sabores Morango,Lubrificantes,71.07,2,0.0,Cartão Débito,Entregue,Marketplace
27873,2023-11-29,138,Nicolas Pinto,M,36-45,Sudeste,Sabonete Íntimo pH Neutro,Cosméticos Íntimos,79.89,3,15.0,Pix,Entregue,App
106,2026-09-02,87,Beatriz Aragão,F,46+,Centro-Oeste,Gel Excitante Masculino,Lubrificantes,84.56,1,15.0,Pix,Entregue,Marketplace
3042,2026-11-29,1059,Mariane Cavalcante,F,26-35,Centro-Oeste,Wand Massager Pro,Vibradores,463.67,1,0.0,Cartão Crédito,Entregue,App
16370,2019-11-07,18,Maria Cecília Oliveira,F,26-35,Centro-Oeste,Perfume Íntimo Floral,Cosméticos Íntimos,89.95,1,0.0,Pix,Entregue,App
10362,2025-11-04,657,Dra. Emanuella Vieira,F,26-35,Sudeste,Vibrador Rabbit Premium,Vibradores,292.79,1,15.0,Cartão Crédito,Devolvido,Site
18094,2025-03-20,131,Daniel Barbosa,M,36-45,Sudeste,Mordaça Silicone,Acessórios BDSM,141.2,3,0.0,Boleto,Entregue,App
90,2016-09-19,192,Raquel Pires,Não informado,26-35,Nordeste,Gel Excitante Masculino,Lubrificantes,32.52,1,0.0,Pix,Entregue,App
23399,2018-04-24,203,Maria Helena Mendes,F,36-45,Sudeste,Lingerie Cropped com Bojo,Lingerie,105.63,1,10.0,Cartão Crédito,Entregue,Marketplace
15526,2025-06-11,42,Eduarda Vieira,F,18-25,Sudeste,Jogo Tabuleiro Casais,Jogos Adultos,96.77,1,0.0,Pix,Entregue,Site
10434,2016-12-14,192,Raquel Pires,Não informado,26-35,Nordeste,Óleo de Massagem Relaxante,Lubrificantes,55.18,1,0.0,Pix,Entregue,Site
19559,2020-09-27,411,Ana Carolina da Rosa,F,36-45,Sul,Óleo de Massagem Relaxante,Lubrificantes,62.04,1,0.0,Boleto,Entregue,Marketplace
17302,2015-12-07,238,Bernardo Montenegro,M,46+,Sul,Vibrador Duplo Prazer,Vibradores,400.39,2,0.0,Cartão Crédito,Devolvido,Site
24218,2015-09-19,56,Rebeca Almeida,F,26-35,Sul,Corda de Shibari 5m,Acessórios BDSM,69.35,5,0.0,Pix,Entregue,App
14452,2021-12-15,56,Rebeca Almeida,F,26-35,Sul,Camisola Sensual Preta,Lingerie,194.22,2,0.0,Cartão Crédito,Entregue,Site
23117,2020-05-25,231,Apollo das Neves,M,26-35,Nordeste,Fantasia Enfermeira,Lingerie,185.44,3,25.0,Pix,Entregue,App
18334,2020-05-09,170,Luna Martins,F,18-25,Sudeste,Lubrificante Base Silicone,Lubrificantes,72.45,1,0.0,Cartão Crédito,Entregue,Site
12237,2024-10-08,444,Paulo Rodrigues,M,36-45,Sudeste,Fantasia Policial,Lingerie,158.54,1,0.0,Boleto,Entregue,Marketplace
14057,2025-03-16,204,Maria da Rosa,F,36-45,Sudeste,Fantasia Enfermeira,Lingerie,99.7,1,30.0,Pix,Entregue,Site
27425,2023-11-19,242,Maya Cavalcanti,F,46+,Norte,Lubrificante Íntimo Aquoso 250ml,Lubrificantes,66.17,2,0.0,Cartão Crédito,Cancelado,App
6369,2024-09-13,211,Ravi Lucca Cardoso,Não informado,26-35,Sudeste,Fantasia Enfermeira,Lingerie,123.22,3,20.0,Pix,Entregue,App
16386,2020-05-17,70,Alana Barbosa,F,26-35,Norte,Massageador Corporal Wave,Vibradores,94.51,1,0.0,Cartão Crédito,Cancelado,Site
24417,2015-12-09,213,Amanda Barros,F,18-25,Sul,Camisola Sensual Preta,Lingerie,134.84,1,0.0,Pix,Entregue,Marketplace
22432,2021-12-17,218,Lara Sá,F,46+,Sul,Gel Excitante Masculino,Lubrificantes,35.89,1,0.0,Cartão Débito,Entregue,Site
9128,2018-02-27,276,Larissa Melo,F,18-25,Sul,Conjunto Lingerie Boudoir,Lingerie,197.45,1,0.0,Cartão Débito,Devolvido,App
8906,2023-11-23,296,Dr. Rafael Barbosa,M,18-25,Sul,Lingerie Cropped com Bojo,Lingerie,185.47,2,0.0,Pix,Entregue,App
2721,2017-04-15,687,Rafaela da Cruz,F,46+,Sul,Meia-Calça Rendada,Lingerie,110.38,1,0.0,Cartão Crédito,Entregue,Site
16020,2017-08-14,1035,Sr. Enzo Mendonça,M,18-25,Sudeste,Óleo de Massagem Relaxante,Lubrificantes,41.22,1,0.0,Cartão Crédito,Entregue,Site
13622,2021-11-08,107,Gabrielly Rios,F,46+,Nordeste,Camisola Sensual Preta,Lingerie,94.51,1,15.0,Cartão Crédito,Entregue,Site
8784,2020-11-19,323,Dra. Nicole Jesus,F,46+,Sul,Spray Prolongador,Cosméticos Íntimos,135.97,3,0.0,Pix,Entregue,Marketplace
15823,2017-02-11,472,Dr. Arthur Cirino,M,26-35,Sudeste,Lubrificante Sabores Baunilha,Lubrificantes,82.19,1,0.0,Cartão Crédito,Entregue,Site
29768,2019-06-13,372,Isabella Monteiro,F,18-25,Nordeste,Lubrificante Sabores Baunilha,Lubrificantes,74.61,1,20.0,Pix,Entregue,Marketplace
19502,2018-03-18,172,Sophia Melo,F,36-45,Nordeste,Kit Algemas Veludo,Acessórios BDSM,84.93,2,0.0,Cartão Crédito,Entregue,Marketplace
27513,2024-10-25,125,Dr. Thiago Mendonça,M,36-45,Sudeste,Kit Iniciante BDSM 5 Peças,Acessórios BDSM,120.22,1,0.0,Pix,Entregue,Site
29256,2026-03-09,1005,Rael Dias,M,26-35,Centro-Oeste,Dado do Prazer,Jogos Adultos,65.68,2,15.0,Pix,Entregue,Site
10641,2022-10-03,255,Samuel Novais,M,26-35,Sul,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,67.95,1,0.0,Pix,Devolvido,Site
9769,2015-04-02,1281,Ana Sophia Andrade,F,26-35,Sudeste,Vibrador Clássico Silicone,Vibradores,291.07,3,0.0,Pix,Cancelado,Site
13400,2022-05-20,3,Cauã Rocha,M,18-25,Sudeste,Spray Prolongador,Cosméticos Íntimos,128.53,1,0.0,Pix,Cancelado,Site
3763,2020-12-22,228,Maria Eduarda Cavalcante,F,18-25,Sudeste,Vibrador Ponto G Flex,Vibradores,247.22,3,0.0,Pix,Entregue,Site
214,2018-07-11,77,Maria Luísa Correia,F,46+,Sudeste,Meia-Calça Rendada,Lingerie,151.39,2,15.0,Pix,Entregue,Marketplace
17163,2019-08-16,267,Dra. Ester Correia,F,36-45,Sudeste,Gel Excitante Feminino,Lubrificantes,76.46,1,0.0,Pix,Entregue,Marketplace
19881,2022-12-10,878,Maria Alice das Neves,F,26-35,Nordeste,Massageador Corporal Wave,Vibradores,415.67,3,0.0,Pix,Entregue,Marketplace
28247,2022-02-17,64,Gabriela Silva,F,26-35,Sudeste,Gel Térmico Sensação Quente,Cosméticos Íntimos,41.94,3,30.0,Pix,Entregue,App
18428,2017-12-20,141,Lívia Viana,F,36-45,Sudeste,Óleo de Massagem Relaxante,Lubrificantes,83.34,3,0.0,Pix,Entregue,App
8921,2015-04-27,225,Isaque Cardoso,Não informado,26-35,Sul,Lingerie Cropped com Bojo,Lingerie,114.63,2,0.0,Pix,Entregue,App
21805,2023-11-17,53,Daniela Freitas,F,26-35,Sudeste,Lubrificante Íntimo Aquoso 250ml,Lubrificantes,72.21,2,0.0,Pix,Entregue,App
6155,2015-08-15,63,Otávio Cunha,M,26-35,Sudeste,Kit Algemas Veludo,Acessórios BDSM,218.58,1,0.0,Cartão Crédito,Entregue,Marketplace
26144,2026-11-14,619,João Gabriel Campos,M,26-35,Nordeste,Dominó Erótico,Jogos Adultos,118.91,1,0.0,Boleto,Entregue,Site
8358,2016-07-29,228,Maria Eduarda Cavalcante,F,18-25,Sudeste,Chicote de Couro Soft,Acessórios BDSM,100.98,2,0.0,Boleto,Entregue,Site
17774,2023-01-07,62,Sra. Eloah da Luz,F,26-35,Sudeste,Camisola Sensual Preta,Lingerie,98.43,1,0.0,Pix,Entregue,App
26590,2017-10-19,34,Dr. Miguel Ramos,M,18-25,Nordeste,Lingerie Cropped com Bojo,Lingerie,192.04,1,0.0,Boleto,Entregue,Site
24850,2016-05-30,100,Anna Liz Cirino,F,18-25,Centro-Oeste,Mini Vibrador Discreto,Vibradores,350.58,4,30.0,Pix,Cancelado,Marketplace
4168,2018-10-09,30,Ana Laura da Conceição,F,18-25,Sudeste,Mini Vibrador Discreto,Vibradores,315.3,1,0.0,Pix,Entregue,Site
27345,2016-01-13,289,Srta. Giovanna Pires,F,36-45,Sudeste,Chicote de Couro Soft,Acessórios BDSM,286.51,5,0.0,Cartão Crédito,Entregue,Marketplace
20173,2017-06-04,14,Aylla Fogaça,F,36-45,Sudeste,Gel Excitante Feminino,Lubrificantes,38.87,1,0.0,Boleto,Entregue,Site
24971,2019-06-08,88,Sr. Caleb Sá,M,26-35,Sudeste,Venda para Olhos Satin,Acessórios BDSM,141.35,2,5.0,Boleto,Entregue,Marketplace
16968,2019-08-25,82,Lucca Caldeira,M,26-35,Nordeste,Lingerie Cropped com Bojo,Lingerie,180.86,2,20.0,Cartão Crédito,Entregue,Site
29922,2024-01-24,118,Dra. Alexia Rios,F,46+,Sudeste,Massageador Corporal Wave,Vibradores,235.22,2,0.0,Cartão Débito,Entregue,Site
28321,2018-12-11,401,Caleb Vieira,M,26-35,Sul,Lubrificante Base Silicone,Lubrificantes,69.9,5,10.0,Pix,Entregue,App
16501,2019-08-20,108,Sra. Isabella da Luz,Não informado,36-45,Centro-Oeste,Lubrificante Sabores Morango,Lubrificantes,68.96,2,0.0,Cartão Crédito,Entregue,App
23029,2015-07-19,2,Isabelly Câmara,F,36-45,Nordeste,Venda para Olhos Satin,Acessórios BDSM,291.7,3,0.0,Cartão Crédito,Entregue,Site
5110,2019-01-24,1017,Hadassa Costela,F,26-35,Sul,Massageador Corporal Wave,Vibradores,297.88,5,10.0,Pix,Entregue,Site
29979,2020-09-28,84,Melissa Carvalho,F,26-35,Nordeste,Meia-Calça Rendada,Lingerie,174.08,3,0.0,Boleto,Entregue,App
29706,2021-11-17,695,Bianca Dias,F,26-35,Sudeste,Venda para Olhos Satin,Acessórios BDSM,156.36,3,0.0,Pix,Entregue,App
28466,2018-12-21,74,Raquel Cunha,F,46+,Sul,Vibrador Rabbit Premium,Vibradores,326.21,3,0.0,Cartão Crédito,Entregue,App
8713,2015-07-15,328,Ryan Campos,M,18-25,Sul,Fantasia Policial,Lingerie,96.1,2,0.0,Cartão Crédito,Devolvido,App
1764,2015-01-08,201,Gabrielly Leão,F,36-45,Sul,Gel Excitante Masculino,Lubrificantes,38.7,1,0.0,Pix,Entregue,App
18260,2022-10-23,110,Dr. Raul Dias,M,36-45,Nordeste,Lubrificante Base Silicone,Lubrificantes,38.81,2,0.0,Pix,Entregue,Site
13548,2018-02-02,242,Maya Cavalcanti,F,46+,Norte,Fantasia Policial,Lingerie,111.98,1,0.0,Cartão Crédito,Entregue,Marketplace
11537,2017-07-29,711,Davi Luiz da Luz,M,18-25,Sudeste,Venda para Olhos Satin,Acessórios BDSM,154.01,1,0.0,Pix,Entregue,App
26830,2018-02-08,60,Sra. Ana Lívia Teixeira,F,26-35,Sul,Creme Excitante Feminino,Cosméticos Íntimos,94.59,2,0.0,Pix,Entregue,Site
15070,2017-09-13,871,Henrique Mendes,M,36-45,Sul,Body Coelhinha Plus Size,Lingerie,182.79,1,0.0,Pix,Entregue,Site
3225,2015-06-08,55,Agatha Peixoto,F,46+,Nordeste,Cartas Posições Kamasutra,Jogos Adultos,71.29,3,0.0,Cartão Crédito,Devolvido,Marketplace
527,2022-02-16,161,Luísa Pinto,F,18-25,Sudeste,Lubrificante Sabores Morango,Lubrificantes,52.46,1,0.0,Boleto,Entregue,Site
24110,2021-06-13,304,Nathan da Mata,M,26-35,Centro-Oeste,Dominó Erótico,Jogos Adultos,71.76,2,0.0,Cartão Crédito,Entregue,Site
15252,2021-04-28,219,José Barros,M,26-35,Sudeste,Dado do Prazer,Jogos Adultos,40.14,1,10.0,Cartão Crédito,Entregue,Site
19331,2016-04-01,28,Júlia Porto,F,26-35,Centro-Oeste,Spray Prolongador,Cosméticos Íntimos,74.66,1,30.0,Pix,Entregue,Site
20858,2016-09-17,189,Emanuel Souza,M,36-45,Sudeste,Corda de Shibari 5m,Acessórios BDSM,281.11,1,0.0,Pix,Entregue,Site
12092,2023-03-09,85,Emilly da Mota,F,26-35,Norte,Body Coelhinha Plus Size,Lingerie,146.8,2,5.0,Pix,Entregue,Site
5656,2017-10-03,42,Eduarda Vieira,F,18-25,Sudeste,Body Rendado Vermelho,Lingerie,83.0,1,0.0,Boleto,Entregue,App
8885,2024-04-04,499,Ana Vitória Dias,Não informado,46+,Sudeste,Jogo Tabuleiro Casais,Jogos Adultos,59.74,1,10.0,Boleto,Entregue,Marketplace
6060,2023-08-04,535,Emanuel Fonseca,M,36-45,Sul,Gel Excitante Masculino,Lubrificantes,29.92,2,15.0,Cartão Crédito,Entregue,Marketplace
17344,2026-12-17,89,Enzo Jesus,M,36-45,Sul,Conjunto Lingerie Boudoir,Lingerie,64.9,2,0.0,Cartão Débito,Entregue,Site
6343,2015-03-16,316,Maria Luísa Farias,F,46+,Sudeste,Lubrificante Sabores Baunilha,Lubrificantes,51.76,1,0.0,Boleto,Cancelado,Site
20018,2021-06-17,1075,Rafael Mendonça,M,36-45,Sudeste,Lingerie Cropped com Bojo,Lingerie,176.45,1,0.0,Pix,Entregue,Site
13998,2017-10-31,207,Ryan Câmara,M,26-35,Sudeste,Perfume Íntimo Floral,Cosméticos Íntimos,57.24,1,0.0,Pix,Entregue,App
17435,2026-11-04,26,Srta. Yasmin Siqueira,F,46+,Sul,Camisola Sensual Preta,Lingerie,152.93,3,0.0,Cartão Crédito,Entregue,Marketplace
8783,2015-11-08,111,Anthony Marques,M,26-35,Nordeste,Meia-Calça Rendada,Lingerie,115.22,1,20.0,Pix,Entregue,Site
8712,2022-10-09,103,Isadora Pacheco,F,46+,Nordeste,Vibrador Clássico Silicone,Vibradores,199.71,1,10.0,Cartão Crédito,Entregue,Marketplace
3381,2016-10-22,138,Nicolas Pinto,M,36-45,Sudeste,Kit Iniciante BDSM 5 Peças,Acessórios BDSM,62.2,1,0.0,Cartão Crédito,Entregue,Site
3677,2023-04-01,58,Ana Laura da Costa,F,26-35,Nordeste,Mini Vibrador Discreto,Vibradores,167.98,3,0.0,Pix,Entregue,Site
5777,2022-02-14,296,Dr. Rafael Barbosa,M,18-25,Sul,Jogo de Cartas Sexo Quiz,Jogos Adultos,122.15,2,0.0,Pix,Entregue,Marketplace
28597,2020-04-30,25,Brayan Pereira,M,26-35,Sul,Mini Vibrador Discreto,Vibradores,447.56,1,20.0,Boleto,Entregue,Site
6574,2025-08-02,640,Arthur Gabriel Pereira,M,18-25,Sul,Vibrador Duplo Prazer,Vibradores,420.45,2,0.0,Pix,Entregue,Site
21564,2021-10-23,37,Zoe da Luz,F,46+,Centro-Oeste,Vibrador Duplo Prazer,Vibradores,373.5,2,0.0,Cartão Crédito,Entregue,Site
1608,2017-11-03,484,Sra. Raquel Pereira,F,18-25,Sudeste,Fantasia Policial,Lingerie,157.33,4,10.0,Pix,Entregue,App
19995,2025-06-07,694,Léo Moraes,M,26-35,Sudeste,Lubrificante Íntimo Aquoso 250ml,Lubrificantes,88.46,1,20.0,Cartão Débito,Entregue,Site
29689,2019-01-13,215,Benicio da Luz,M,18-25,Nordeste,Lubrificante Base Silicone,Lubrificantes,64.66,2,25.0,Pix,Cancelado,App
23020,2024-12-27,316,Maria Luísa Farias,F,46+,Sudeste,Colar e Guia BDSM,Acessórios BDSM,239.91,1,20.0,Boleto,Entregue,Site
15799,2021-06-08,43,Sra. Ana Luiza Gomes,F,46+,Centro-Oeste,Vibrador Ponto G Flex,Vibradores,143.71,1,0.0,Cartão Crédito,Entregue,App
26386,2023-04-19,99,Emanuel Araújo,M,26-35,Sudeste,Camisola Sensual Preta,Lingerie,197.93,1,0.0,Cartão Crédito,Entregue,App
15884,2018-05-27,60,Sra. Ana Lívia Teixeira,F,26-35,Sul,Vibrador Clássico Silicone,Vibradores,144.57,1,0.0,Pix,Entregue,App
17176,2020-12-14,382,Maria Alice Oliveira,F,26-35,Nordeste,Sabonete Íntimo pH Neutro,Cosméticos Íntimos,59.13,1,0.0,Cartão Débito,Entregue,Site
8985,2017-11-28,4,Dra. Aurora Pastor,F,26-35,Sul,Dado do Prazer,Jogos Adultos,107.49,1,0.0,Pix,Entregue,Site
19441,2026-09-03,217,Lunna Fernandes,F,26-35,Sudeste,Fantasia Policial,Lingerie,180.63,1,30.0,Cartão Crédito,Entregue,Site
26432,2018-07-23,31,Luara Guerra,F,36-45,Nordeste,Wand Massager Pro,Vibradores,108.74,2,0.0,Pix,Entregue,Site
15523,2026-02-16,136,Isadora Rios,F,18-25,Sul,Body Coelhinha Plus Size,Lingerie,123.29,1,0.0,Cartão Crédito,Cancelado,Marketplace
1981,2018-03-12,62,Sra. Eloah da Luz,F,26-35,Sudeste,Lubrificante Sabores Baunilha,Lubrificantes,81.87,1,0.0,Boleto,Cancelado,Marketplace
11426,2023-04-17,137,Luiz Gustavo Vasconcelos,M,26-35,Nordeste,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,51.19,1,0.0,Pix,Entregue,Marketplace
19983,2026-09-14,569,Cecilia da Cunha,F,46+,Nordeste,Dominó Erótico,Jogos Adultos,98.92,1,0.0,Cartão Crédito,Entregue,Site
17318,2022-02-10,282,Kevin Barros,M,36-45,Nordeste,Body Coelhinha Plus Size,Lingerie,177.53,1,0.0,Boleto,Entregue,App
12156,2017-10-21,105,Mariah Ribeiro,F,18-25,Nordeste,Lingerie Cropped com Bojo,Lingerie,188.75,1,0.0,Cartão Débito,Entregue,Site
12858,2020-11-20,294,Dra. Olivia da Rocha,F,26-35,Sudeste,Lingerie Cropped com Bojo,Lingerie,78.7,2,0.0,Cartão Débito,Entregue,Site
7425,2019-03-17,190,Milena da Luz,Não informado,36-45,Nordeste,Fantasia Enfermeira,Lingerie,164.39,1,10.0,Cartão Crédito,Entregue,Site
5627,2015-12-26,173,Srta. Antonella da Paz,F,18-25,Sudeste,Vibrador Duplo Prazer,Vibradores,153.51,3,10.0,Pix,Entregue,App
1683,2022-09-13,308,José Alves,M,36-45,Centro-Oeste,Massageador Corporal Wave,Vibradores,301.01,4,0.0,Cartão Crédito,Entregue,Site
16134,2023-02-10,18,Maria Cecília Oliveira,F,26-35,Centro-Oeste,Lubrificante Base Silicone,Lubrificantes,44.99,2,0.0,Pix,Entregue,Site
20564,2026-02-14,474,Alana Cirino,F,26-35,Sul,Sabonete Íntimo pH Neutro,Cosméticos Íntimos,108.51,1,0.0,Pix,Entregue,Site
16336,2020-02-09,1055,João Ferreira,M,26-35,Sudeste,Mini Vibrador Discreto,Vibradores,310.01,3,0.0,Pix,Entregue,Site
6447,2023-04-09,1040,Thiago Rezende,M,46+,Centro-Oeste,Vibrador Rabbit Premium,Vibradores,455.73,2,0.0,Pix,Entregue,App
20501,2024-10-17,171,Melina Rocha,F,26-35,Nordeste,Kit Cuidados Íntimos,Cosméticos Íntimos,50.84,1,10.0,Pix,Entregue,Marketplace
989,2016-02-13,85,Emilly da Mota,F,26-35,Norte,Mordaça Silicone,Acessórios BDSM,152.54,1,0.0,Cartão Crédito,Cancelado,Site
15084,2016-04-29,39,Luiz Miguel Câmara,M,36-45,Sudeste,Fantasia Policial,Lingerie,73.29,1,25.0,Cartão Crédito,Entregue,Marketplace
11646,2021-03-28,32,Ana Luiza Cunha,F,18-25,Sudeste,Kit Cuidados Íntimos,Cosméticos Íntimos,36.7,4,0.0,Pix,Cancelado,Site
19281,2026-12-31,162,Davi Silveira,M,36-45,Norte,Massageador Corporal Wave,Vibradores,237.58,1,0.0,Cartão Crédito,Entregue,Site
20163,2019-02-01,337,Diogo Gomes,M,26-35,Sul,Lubrificante Sabores Baunilha,Lubrificantes,83.64,4,0.0,Pix,Devolvido,App
22043,2020-04-05,376,Ísis Castro,F,46+,Nordeste,Body Coelhinha Plus Size,Lingerie,169.71,4,15.0,Cartão Crédito,Entregue,Site
11723,2025-12-13,205,Otto Nascimento,M,26-35,Sul,Kit Iniciante BDSM 5 Peças,Acessórios BDSM,277.1,1,0.0,Boleto,Entregue,Site
3094,2018-10-19,550,Antony Fonseca,M,18-25,Sudeste,Lubrificante Sabores Morango,Lubrificantes,49.39,1,0.0,Pix,Entregue,App
19540,2025-10-28,75,Caroline Silveira,F,36-45,Sudeste,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,86.21,2,0.0,Pix,Entregue,Site
13262,2016-02-28,119,Letícia Ribeiro,Não informado,18-25,Norte,Gel Excitante Feminino,Lubrificantes,52.98,3,0.0,Cartão Crédito,Entregue,Site
13999,2017-03-09,153,João Andrade,M,26-35,Sul,Wand Massager Pro,Vibradores,183.18,1,30.0,Cartão Crédito,Entregue,Site
27778,2024-05-23,516,Dr. Ravi Sá,M,36-45,Nordeste,Lubrificante Sabores Baunilha,Lubrificantes,77.12,2,0.0,Cartão Crédito,Entregue,Marketplace
18208,2026-04-21,384,Sra. Kamilly Albuquerque,F,18-25,Sul,Kit Iniciante BDSM 5 Peças,Acessórios BDSM,127.32,1,30.0,Cartão Crédito,Entregue,Site
29496,2026-10-19,163,Sofia das Neves,F,36-45,Sul,Gel Térmico Sensação Quente,Cosméticos Íntimos,82.3,1,25.0,Pix,Cancelado,Site
17483,2019-12-22,362,Dra. Laura da Conceição,F,26-35,Sudeste,Vibrador Ponto G Flex,Vibradores,116.13,1,20.0,Cartão Crédito,Devolvido,App
10397,2023-09-19,212,Yasmin Alves,F,18-25,Sudeste,Óleo de Massagem Relaxante,Lubrificantes,79.51,1,30.0,Pix,Devolvido,Site
2845,2023-03-30,259,Maria Luiza Sales,F,18-25,Norte,Lubrificante Sabores Baunilha,Lubrificantes,58.94,3,0.0,Pix,Entregue,Site
9079,2016-08-25,385,Benicio Pereira,M,26-35,Sul,Mini Vibrador Discreto,Vibradores,139.73,5,0.0,Cartão Crédito,Entregue,Site
3343,2023-03-26,301,Bento Cavalcante,Não informado,26-35,Norte,Kit Cuidados Íntimos,Cosméticos Íntimos,91.38,1,15.0,Cartão Crédito,Entregue,Site
16423,2016-01-21,85,Emilly da Mota,F,26-35,Norte,Lubrificante Íntimo Aquoso 250ml,Lubrificantes,72.38,2,0.0,Pix,Entregue,Marketplace
6541,2015-09-25,63,Otávio Cunha,M,26-35,Sudeste,Lubrificante Sabores Baunilha,Lubrificantes,46.93,1,0.0,Cartão Crédito,Entregue,Marketplace
29283,2019-11-21,597,Maria da Costa,F,26-35,Sul,Chicote de Couro Soft,Acessórios BDSM,160.64,4,30.0,Boleto,Entregue,Site
14289,2023-04-03,452,Sr. Yuri Silveira,M,36-45,Sudeste,Meia-Calça Rendada,Lingerie,105.57,1,0.0,Cartão Débito,Entregue,Marketplace
25092,2021-07-22,663,Caroline Pimenta,F,26-35,Sudeste,Sabonete Íntimo pH Neutro,Cosméticos Íntimos,55.05,1,0.0,Cartão Crédito,Cancelado,Site
3357,2016-10-26,358,Sra. Anna Liz Farias,F,36-45,Sudeste,Body Rendado Vermelho,Lingerie,115.93,4,10.0,Pix,Entregue,Site
